id,canonical_institution_key,inst_global_rank,inst_prestige_tier,is_privileged,proxy_group
1611.06276,,,no_institution,False,Underrepresented
1611.06329,,,no_institution,False,Underrepresented
1611.06353,,,no_institution,False,Underrepresented
1611.06398,,,no_institution,False,Underrepresented
1611.06584,,,no_institution,False,Underrepresented
1611.06682,,,no_institution,False,Underrepresented
1611.06714,,,no_institution,False,Underrepresented
1611.06745,,,no_institution,False,Underrepresented
1611.06751,,,no_institution,False,Underrepresented
1611.06774,,,no_institution,False,Underrepresented
1611.06804,,,no_institution,False,Underrepresented
1611.06808,,,no_institution,False,Underrepresented
1611.06864,sapienza university,,unranked,False,Underrepresented
1611.06902,,,no_institution,False,Underrepresented
1611.07076,,,no_institution,False,Underrepresented
1611.07115,,,no_institution,False,Underrepresented
1611.07175,,,no_institution,False,Underrepresented
1611.07351,,,no_institution,False,Underrepresented
1611.07379,,,no_institution,False,Underrepresented
1611.07725,,,no_institution,False,Underrepresented
1611.08011,,,no_institution,False,Underrepresented
1611.08066,,,no_institution,False,Underrepresented
1611.08128,,,no_institution,False,Underrepresented
1611.08137,,,no_institution,False,Underrepresented
1611.08624,,,no_institution,False,Underrepresented
1611.08696,,,no_institution,False,Underrepresented
1611.08770,,,no_institution,False,Underrepresented
1611.09003,,,no_institution,False,Underrepresented
1611.09104,,,no_institution,False,Underrepresented
1611.09158,,,no_institution,False,Underrepresented
1611.09169,,,no_institution,False,Underrepresented
1611.09192,,,no_institution,False,Underrepresented
1611.09227,,,no_institution,False,Underrepresented
1611.09293,,,no_institution,False,Underrepresented
1611.09402,,,no_institution,False,Underrepresented
1611.09667,,,no_institution,False,Underrepresented
1611.09719,,,no_institution,False,Underrepresented
1611.09732,,,no_institution,False,Underrepresented
1611.09784,,,no_institution,False,Underrepresented
1611.09960,,,no_institution,False,Underrepresented
1611.10106,,,no_institution,False,Underrepresented
1611.10129,,,no_institution,False,Underrepresented
1611.10136,,,no_institution,False,Underrepresented
1611.10158,,,no_institution,False,Underrepresented
1612.00321,,,no_institution,False,Underrepresented
1612.00621,,,no_institution,False,Underrepresented
1612.00643,,,no_institution,False,Underrepresented
1612.00663,,,no_institution,False,Underrepresented
1612.01255,,,no_institution,False,Underrepresented
1612.01527,,,no_institution,False,Underrepresented
1612.01654,,,no_institution,False,Underrepresented
1612.01676,,,no_institution,False,Underrepresented
1612.01802,,,no_institution,False,Underrepresented
1612.01917,,,no_institution,False,Underrepresented
1612.02488,,,no_institution,False,Underrepresented
1612.02567,,,no_institution,False,Underrepresented
1612.02674,,,no_institution,False,Underrepresented
1612.02730,,,no_institution,False,Underrepresented
1612.02743,,,no_institution,False,Underrepresented
1612.02773,,,no_institution,False,Underrepresented
1612.02781,,,no_institution,False,Underrepresented
1612.02823,,,no_institution,False,Underrepresented
1612.02840,,,no_institution,False,Underrepresented
1612.02891,,,no_institution,False,Underrepresented
1612.03028,,,no_institution,False,Underrepresented
1612.03144,,,no_institution,False,Underrepresented
1612.03304,,,no_institution,False,Underrepresented
1612.03702,,,no_institution,False,Underrepresented
1612.03808,,,no_institution,False,Underrepresented
1612.03945,,,no_institution,False,Underrepresented
1612.03974,,,no_institution,False,Underrepresented
1612.04074,,,no_institution,False,Underrepresented
1612.04103,,,no_institution,False,Underrepresented
1612.04172,,,no_institution,False,Underrepresented
1612.04247,,,no_institution,False,Underrepresented
1612.04455,,,no_institution,False,Underrepresented
1612.04692,,,no_institution,False,Underrepresented
1612.04888,,,no_institution,False,Underrepresented
1612.05045,,,no_institution,False,Underrepresented
1612.05054,,,no_institution,False,Underrepresented
1612.05153,,,no_institution,False,Underrepresented
1612.05236,,,no_institution,False,Underrepresented
1612.05430,,,no_institution,False,Underrepresented
1612.05447,,,no_institution,False,Underrepresented
1612.05659,,,no_institution,False,Underrepresented
1612.05778,,,no_institution,False,Underrepresented
1612.05804,johns hopkins university,24,top50,False,Underrepresented
1612.05952,,,no_institution,False,Underrepresented
1612.06071,,,no_institution,False,Underrepresented
1612.06435,,,no_institution,False,Underrepresented
1612.06512,,,no_institution,False,Underrepresented
1612.06551,,,no_institution,False,Underrepresented
1612.07058,,,no_institution,False,Underrepresented
1612.07101,,,no_institution,False,Underrepresented
1612.07187,,,no_institution,False,Underrepresented
1612.07419,,,no_institution,False,Underrepresented
1612.07493,,,no_institution,False,Underrepresented
1612.07587,,,no_institution,False,Underrepresented
1612.07601,,,no_institution,False,Underrepresented
1612.07811,,,no_institution,False,Underrepresented
1612.07936,,,no_institution,False,Underrepresented
1612.07941,,,no_institution,False,Underrepresented
1612.08008,,,no_institution,False,Underrepresented
1612.08244,,,no_institution,False,Underrepresented
1612.08266,,,no_institution,False,Underrepresented
1612.08284,,,no_institution,False,Underrepresented
1612.08455,,,no_institution,False,Underrepresented
1612.08470,,,no_institution,False,Underrepresented
1612.08578,,,no_institution,False,Underrepresented
1612.08644,,,no_institution,False,Underrepresented
1612.08677,ivan franko national university of lviv,,unranked,False,Underrepresented
1612.08693,,,no_institution,False,Underrepresented
1612.08899,,,no_institution,False,Underrepresented
1612.09148,,,no_institution,False,Underrepresented
1612.09181,,,no_institution,False,Underrepresented
1612.09207,,,no_institution,False,Underrepresented
1612.09225,,,no_institution,False,Underrepresented
1701.00029,,,no_institution,False,Underrepresented
1701.00093,,,no_institution,False,Underrepresented
1701.00126,,,no_institution,False,Underrepresented
1701.00249,,,no_institution,False,Underrepresented
1701.00329,,,no_institution,False,Underrepresented
1701.00420,,,no_institution,False,Underrepresented
1701.00455,,,no_institution,False,Underrepresented
1701.00567,,,no_institution,False,Underrepresented
1701.00740,,,no_institution,False,Underrepresented
1701.00799,,,no_institution,False,Underrepresented
1701.00838,,,no_institution,False,Underrepresented
1701.00945,,,no_institution,False,Underrepresented
1701.01508,,,no_institution,False,Underrepresented
1701.01535,,,no_institution,False,Underrepresented
1701.01558,,,no_institution,False,Underrepresented
1701.01653,,,no_institution,False,Underrepresented
1701.01772,adobe research,,unranked,False,Underrepresented
1701.01777,,,no_institution,False,Underrepresented
1701.02133,,,no_institution,False,Underrepresented
1701.02204,,,no_institution,False,Underrepresented
1701.02996,,,no_institution,False,Underrepresented
1701.03029,,,no_institution,False,Underrepresented
1701.03189,,,no_institution,False,Underrepresented
1701.03216,,,no_institution,False,Underrepresented
1701.03227,,,no_institution,False,Underrepresented
1701.03944,,,no_institution,False,Underrepresented
1701.03977,,,no_institution,False,Underrepresented
1701.03984,,,no_institution,False,Underrepresented
1701.04028,,,no_institution,False,Underrepresented
1701.04045,,,no_institution,False,Underrepresented
1701.04052,,,no_institution,False,Underrepresented
1701.04139,,,no_institution,False,Underrepresented
1701.04157,,,no_institution,False,Underrepresented
1701.04336,,,no_institution,False,Underrepresented
1701.04370,,,no_institution,False,Underrepresented
1701.04471,,,no_institution,False,Underrepresented
1701.04618,,,no_institution,False,Underrepresented
1701.04639,,,no_institution,False,Underrepresented
1701.04644,,,no_institution,False,Underrepresented
1701.04724,,,no_institution,False,Underrepresented
1701.04867,,,no_institution,False,Underrepresented
1701.05117,,,no_institution,False,Underrepresented
1701.05235,,,no_institution,False,Underrepresented
1701.05421,,,no_institution,False,Underrepresented
1701.05537,,,no_institution,False,Underrepresented
1701.05763,,,no_institution,False,Underrepresented
1701.05896,,,no_institution,False,Underrepresented
1701.06084,,,no_institution,False,Underrepresented
1701.06136,,,no_institution,False,Underrepresented
1701.06243,,,no_institution,False,Underrepresented
1701.06484,,,no_institution,False,Underrepresented
1701.06521,new york university,,unranked,False,Underrepresented
1701.06722,,,no_institution,False,Underrepresented
1701.06843,,,no_institution,False,Underrepresented
1701.06889,,,no_institution,False,Underrepresented
1701.07151,,,no_institution,False,Underrepresented
1701.07194,sensetime research,,unranked,False,Underrepresented
1701.07553,,,no_institution,False,Underrepresented
1701.07948,,,no_institution,False,Underrepresented
1701.07968,,,no_institution,False,Underrepresented
1701.07979,,,no_institution,False,Underrepresented
1701.08033,,,no_institution,False,Underrepresented
1701.08138,,,no_institution,False,Underrepresented
1701.08148,,,no_institution,False,Underrepresented
1701.08157,,,no_institution,False,Underrepresented
1701.08329,acm,,unranked,False,Underrepresented
1701.08402,,,no_institution,False,Underrepresented
1701.08521,,,no_institution,False,Underrepresented
1701.08613,,,no_institution,False,Underrepresented
1701.08662,,,no_institution,False,Underrepresented
1701.08891,,,no_institution,False,Underrepresented
1701.08971,,,no_institution,False,Underrepresented
1701.09136,,,no_institution,False,Underrepresented
1701.09179,,,no_institution,False,Underrepresented
1702.00025,,,no_institution,False,Underrepresented
1702.00187,,,no_institution,False,Underrepresented
1702.00317,,,no_institution,False,Underrepresented
1702.00758,,,no_institution,False,Underrepresented
1702.01255,,,no_institution,False,Underrepresented
1702.01327,,,no_institution,False,Underrepresented
1702.01477,,,no_institution,False,Underrepresented
1702.01906,,,no_institution,False,Underrepresented
1702.02130,,,no_institution,False,Underrepresented
1702.02177,,,no_institution,False,Underrepresented
1702.02605,,,no_institution,False,Underrepresented
1702.02684,,,no_institution,False,Underrepresented
1702.02794,,,no_institution,False,Underrepresented
1702.02932,,,no_institution,False,Underrepresented
1702.02999,,,no_institution,False,Underrepresented
1702.03306,,,no_institution,False,Underrepresented
1702.03307,,,no_institution,False,Underrepresented
1702.03485,,,no_institution,False,Underrepresented
1702.03618,,,no_institution,False,Underrepresented
1702.03646,,,no_institution,False,Underrepresented
1702.03696,,,no_institution,False,Underrepresented
1702.04012,,,no_institution,False,Underrepresented
1702.04149,,,no_institution,False,Underrepresented
1702.04165,,,no_institution,False,Underrepresented
1702.04409,,,no_institution,False,Underrepresented
1702.04482,,,no_institution,False,Underrepresented
1702.04549,,,no_institution,False,Underrepresented
1702.04809,,,no_institution,False,Underrepresented
1702.05125,,,no_institution,False,Underrepresented
1702.05146,,,no_institution,False,Underrepresented
1702.05715,,,no_institution,False,Underrepresented
1702.06156,,,no_institution,False,Underrepresented
1702.06212,,,no_institution,False,Underrepresented
1702.06594,,,no_institution,False,Underrepresented
1702.06618,,,no_institution,False,Underrepresented
1702.06674,,,no_institution,False,Underrepresented
1702.07497,,,no_institution,False,Underrepresented
1702.07591,,,no_institution,False,Underrepresented
